head	head_label	head_source	relation	tail	tail_label	tail_source	confidence	sentence	seen_count	doc_id	doc_label
സിൻജിബറേസീ സസ്യകുടുംബത്തിലെ	PRACTICE	ner	managed_by	പേര	CROP	dict	0.7	സിൻജിബറേസീ സസ്യകുടുംബത്തിലെ അംഗമായ ഇതിനെ ആയുർവേദത്തിൽ 'ഗന്ധമൂലകഃ', 'ശടീ', 'ദ്രാവിഡകഃ' എന്നീ പേരുകളിൽ പരാമർശിക്കുന്നു	1	409	CROPS
പയർ	CROP	dict	managed_by	വളപ്രയോഗം	PRACTICE	dict	0.7	പയർ വർഗ്ഗത്തിൽപ്പെട്ട ചെടിയായതിനാൽ, ഇതിന്റെ വേരിലെ മുഴകളിലൂടെ നൈട്രജൻ ഉത്പാദിപ്പിക്കുന്നതിനാൽ അധിക വളപ്രയോഗം ആവശ്യമില്ല	1	413	CROPS
ഡ്രിപ്പ് ഇറിഗേഷൻ	PRACTICE	dict	managed_by	തിന	CROP	dict	0.7	ഡ്രിപ്പ് ഇറിഗേഷൻ സംവിധാനം ഉപയോഗിച്ച് കൃഷി ചെയ്യുന്നതിനാൽ കളനിയന്ത്രണത്തിന് അധിക ചിലവില്ല	2	417	CROPS
ഇങ്ങനെ സംസ്കരിച്ച	PRACTICE	ner	managed_by	ചുക്കു	CROP	dict	0.7	ഇങ്ങനെ സംസ്കരിച്ച ചുക്കും ദീർഘകാലം കേടുകൂടാതെയിരിക്കും	1	418	CROPS
പേര	CROP	dict	managed_by	ഇടവിള	PRACTICE	dict	0.7	ഭാഗിക തണലിനെ അതിജീവിക്കാൻ കഴിവുള്ളതിനാൽ മാങ്ങ, പേരക്ക തുടങ്ങിയ തോട്ടങ്ങളിൽ ഇടവിളയായും ഓരില കൃഷി ചെയ്യാവുന്നതാണ്	1	419	CROPS
ജാതി	CROP	dict	managed_by	വിളവെടുപ്പ്	PRACTICE	dict	0.7	"""കേരളത്തിൽ ജൂൺ മുതൽ ഓഗസ്റ്റ് വരെയാണ് ജാതിക്കയുടെ വിളവെടുപ്പ് കാലം"	1	420	CROPS
തിന	CROP	dict	managed_by	പ്രൂണിങ്	PRACTICE	dict	0.7	നല്ല വളർച്ചയ്ക്കും കായ്ഫലത്തിനും കൊമ്പുകോതൽ (പ്രൂണിങ്) അത്യാവശ്യമാണ്	1	432	CROPS
തക്കാളിക്കൃഷി	PRACTICE	regex	prevented_by	വാട്ടരോഗം	DISEASE	dict	0.85	തക്കാളിക്കൃഷിയിൽ വാട്ടരോഗം ഒഴിവാക്കാൻ അർക്ക രക്ഷക് പോലുള്ള വാട്ടരോഗപ്രതിരോധശേഷിയുള്ള ഇനങ്ങൾ ഉപയോഗിക്കാം	1	117	CROPS
കീടനിയന്ത്രണം	PRACTICE	dict	prevented_by	വെള്ളീച്ച	PEST	dict	0.85	\n\nകീടനിയന്ത്രണം: കാന്താരിയെ ആക്രമിക്കുന്ന വെള്ളീച്ചകളെ മഞ്ഞക്കെണികൾ ഉപയോഗിച്ച് നിയന്ത്രിക്കാം	1	119	CROPS
അതുകൊണ്ട് ചാലഞ്ച്	DISEASE	ner	prevented_by	സ്റ്റീമിങ് അപ്പ്	PRACTICE	dict	0.7	അതുകൊണ്ട് ചാലഞ്ച് തീറ്റക്രമവും 'സ്റ്റീമിങ് അപ്പ്' രീതിയും അവലംബിക്കണം	1	1	LIVESTOCK
അതാണ് ജപ്പാന്‍റെ	DISEASE	ner	prevented_by	അപൂർവ്വയിനം മാങ്ങയായ	PRACTICE	ner	0.7	അതാണ് ജപ്പാന്‍റെ അത്ഭുതപ്പെടുത്തുന്ന അപൂർവ്വയിനം മാങ്ങയായ മിയാസാക്കി	1	13	CROPS
നെൽകൃഷി	PRACTICE	regex	prevented_by	ചാഴി	PEST	dict	0.7	\n\n**നെൽകൃഷിയിലെ വെല്ലുവിളികൾ: കരിഞ്ചാഴി ആക്രമണം, ഇലകരിച്ചിൽ**\nനെൽകർഷകർക്ക് ബുദ്ധിമുട്ടുണ്ടാക്കി കരിഞ്ചാഴി ആക്രമണം വ്യാപകമാവുന്നു, പ്രത്യേകിച്ച് കുട്ടനാട്, അപ്പർ കുട്ടനാട് പ്രദേശങ്ങളിൽ	2	28	AGRI_PRACTICES
നെൽകൃഷി	PRACTICE	regex	prevented_by	ഇലകരിച്ചിൽ	DISEASE	dict	0.7	\n\n**നെൽകൃഷിയിലെ വെല്ലുവിളികൾ: കരിഞ്ചാഴി ആക്രമണം, ഇലകരിച്ചിൽ**\nനെൽകർഷകർക്ക് ബുദ്ധിമുട്ടുണ്ടാക്കി കരിഞ്ചാഴി ആക്രമണം വ്യാപകമാവുന്നു, പ്രത്യേകിച്ച് കുട്ടനാട്, അപ്പർ കുട്ടനാട് പ്രദേശങ്ങളിൽ	1	28	AGRI_PRACTICES
നനകൃഷി	PRACTICE	regex	prevented_by	ഗ്രാം	DISEASE	ner	0.7	നനകൃഷിക്ക് ഇവ യഥാക്രമം 700 ഗ്രാം, 530 ഗ്രാം	1	28	AGRI_PRACTICES
എ) മിശ്ര	DISEASE	ner	prevented_by	ഇടവിള	PRACTICE	dict	0.7	എ) മിശ്ര ഇടവിള കൃഷി  വിഭജിത വരിക്രമീകരണമില്ലാതെ രണ്ടോ അതിലധികമോ വിളകള്‍ ഒരേസമയം വളര്‍ത്തുന്നു	1	64	AGRI_PRACTICES
'	DISEASE	ner	prevented_by	അമേരിക്കൻ ഇനം	PRACTICE	ner	0.7	'അമേരിക്കൻ ഇനം' എന്ന് വിളിക്കപ്പെട്ടിരുന്ന ജേഴ്സികൾ സൗന്ദര്യത്തേക്കാളുപരി ഉത്പാദനത്തിന്റെ പേരിലാണ് ശ്രദ്ധിക്കപ്പെട്ടത്	1	146	LIVESTOCK
ഗ്രോബാഗിലെ ചെടിക്ക്	DISEASE	ner	prevented_by	ഇറിഗേഷൻ	PRACTICE	regex	0.7	ഗ്രോബാഗിലെ ചെടിക്ക് എപ്പോഴും നനവ് ലഭ്യമാക്കുന്നതാണ് ഈ തിരിനന അഥവാ വിക്ക് ഇറിഗേഷൻ	1	223	ENVIRONMENTAL_FACTORS
ഇലപ്പുള്ളി	DISEASE	dict	prevented_by	അടുക്കളക്കൃഷി	PRACTICE	regex	0.7	ബാക്ടീരിയൽ വാട്ടം, ദ്രുതവാട്ടം, കരിവള്ളിക്കേട്, ഇലപ്പുള്ളി തുടങ്ങിയ രോഗങ്ങൾ അടുക്കളക്കൃഷിയെ പ്രധാനമായും ബാധിക്കാറുണ്ട്	1	225	DISEASES
\n\nമൾബറി കൃഷി	DISEASE	ner	prevented_by	ജലസേചനം	PRACTICE	dict	0.7	\n\nമൾബറി കൃഷി, പുഴു വളർത്താനുള്ള ഉപകരണങ്ങൾ വാങ്ങൽ, ഷെഡ് നിർമാണം, ജലസേചനം എന്നിവയ്ക്കായി കേന്ദ്ര സർക്കാർ പദ്ധതിയുടെ 50 ശതമാനവും സംസ്ഥാന സർക്കാർ 25 ശതമാനവും സബ്സിഡി നൽകും	1	243	LIVESTOCK
കപ്പ	CROP	dict	requires	ഇരുമ്പ്	FERTILIZER	dict	0.85	ഗുണങ്ങൾ:  വിത്ത് ആവശ്യമായ ആഴത്തിൽ സ്ഥാപിക്കപ്പെടുന്നു, ഇരുമ്പ് പലകകളാൽ മൂടപ്പെടുന്നു, വളരെ ചെറിയതും വളരെ വലിയതുമായ വിത്തുകൾ ഒഴികെ മിക്കവാറും എല്ലാ വിത്തുകളും ഇങ്ങനെ വിതയ്ക്കാം, ഉദാ: ചോളം, ജോവർ, ചാമ, സ	1	59	AGRI_PRACTICES
ഇരുമ്പ്	FERTILIZER	dict	requires	ചോളം	CROP	dict	0.85	ഗുണങ്ങൾ:  വിത്ത് ആവശ്യമായ ആഴത്തിൽ സ്ഥാപിക്കപ്പെടുന്നു, ഇരുമ്പ് പലകകളാൽ മൂടപ്പെടുന്നു, വളരെ ചെറിയതും വളരെ വലിയതുമായ വിത്തുകൾ ഒഴികെ മിക്കവാറും എല്ലാ വിത്തുകളും ഇങ്ങനെ വിതയ്ക്കാം, ഉദാ: ചോളം, ജോവർ, ചാമ, സ	1	59	AGRI_PRACTICES
ഇരുമ്പ്	FERTILIZER	dict	requires	സൂര്യകാന്തി	CROP	dict	0.85	ഗുണങ്ങൾ:  വിത്ത് ആവശ്യമായ ആഴത്തിൽ സ്ഥാപിക്കപ്പെടുന്നു, ഇരുമ്പ് പലകകളാൽ മൂടപ്പെടുന്നു, വളരെ ചെറിയതും വളരെ വലിയതുമായ വിത്തുകൾ ഒഴികെ മിക്കവാറും എല്ലാ വിത്തുകളും ഇങ്ങനെ വിതയ്ക്കാം, ഉദാ: ചോളം, ജോവർ, ചാമ, സ	1	59	AGRI_PRACTICES
തിന	CROP	dict	requires	ജൈവ പോഷക	FERTILIZER	regex	0.85	ആവശ്യകതയുടെ വ്യാപ്തിയില്‍ വര്‍ദ്ധിച്ച ആരോഗ്യബോധം, സുരക്ഷിതമായ ഭക്ഷണത്തിനുള്ള ലോകവ്യാപകമായ ആവശ്യം, ലാഭകരമായ വില, ഇന്ത്യയിലെ ധാരാളമായ ജൈവ പോഷക വിഭവങ്ങള്‍, പ്രാദേശിക വിപണി സാധ്യത എന്നിവ ഉള്‍പ്പെടുന്നു	1	67	AGRI_PRACTICES
തിന	CROP	dict	requires	പൊട്ടാസ്യം	FERTILIZER	dict	0.85	\n\nഒരു ചെടിയുടെ ആരോഗ്യകരമായ വളർച്ചയ്ക്കും പ്രതിരോധശേഷിക്കും പൂവിടുന്നതിനും നൈട്രജൻ, ഫോസ്ഫറസ്, പൊട്ടാസ്യം തുടങ്ങിയ പ്രധാന മൂലകങ്ങളും പതിനഞ്ചോളം ഉപമൂലകങ്ങളും സൂക്ഷ്മാണുക്കളും ആവശ്യമാണ്	5	111	CROPS
തിന	CROP	dict	requires	ഫോസ്ഫറസ്	FERTILIZER	dict	0.85	\n\nഒരു ചെടിയുടെ ആരോഗ്യകരമായ വളർച്ചയ്ക്കും പ്രതിരോധശേഷിക്കും പൂവിടുന്നതിനും നൈട്രജൻ, ഫോസ്ഫറസ്, പൊട്ടാസ്യം തുടങ്ങിയ പ്രധാന മൂലകങ്ങളും പതിനഞ്ചോളം ഉപമൂലകങ്ങളും സൂക്ഷ്മാണുക്കളും ആവശ്യമാണ്	7	191	CROPS
തിന	CROP	dict	requires	നൈട്രജൻ	FERTILIZER	dict	0.85	\n\nഒരു ചെടിയുടെ ആരോഗ്യകരമായ വളർച്ചയ്ക്കും പ്രതിരോധശേഷിക്കും പൂവിടുന്നതിനും നൈട്രജൻ, ഫോസ്ഫറസ്, പൊട്ടാസ്യം തുടങ്ങിയ പ്രധാന മൂലകങ്ങളും പതിനഞ്ചോളം ഉപമൂലകങ്ങളും സൂക്ഷ്മാണുക്കളും ആവശ്യമാണ്	2	217	AGRI_PRACTICES
നൈട്രജൻ	FERTILIZER	dict	requires	തിന	CROP	dict	0.85	\n\nഒരു ചെടിയുടെ ആരോഗ്യകരമായ വളർച്ചയ്ക്കും പ്രതിരോധശേഷിക്കും പൂവിടുന്നതിനും നൈട്രജൻ, ഫോസ്ഫറസ്, പൊട്ടാസ്യം തുടങ്ങിയ പ്രധാന മൂലകങ്ങളും പതിനഞ്ചോളം ഉപമൂലകങ്ങളും സൂക്ഷ്മാണുക്കളും ആവശ്യമാണ്	1	217	AGRI_PRACTICES
നൈട്രജൻ	FERTILIZER	dict	requires	ചോളം	CROP	dict	0.85	\n\nഒരു ചെടിയുടെ ആരോഗ്യകരമായ വളർച്ചയ്ക്കും പ്രതിരോധശേഷിക്കും പൂവിടുന്നതിനും നൈട്രജൻ, ഫോസ്ഫറസ്, പൊട്ടാസ്യം തുടങ്ങിയ പ്രധാന മൂലകങ്ങളും പതിനഞ്ചോളം ഉപമൂലകങ്ങളും സൂക്ഷ്മാണുക്കളും ആവശ്യമാണ്	1	217	AGRI_PRACTICES
ഫോസ്ഫറസ്	FERTILIZER	dict	requires	തിന	CROP	dict	0.85	\n\nഒരു ചെടിയുടെ ആരോഗ്യകരമായ വളർച്ചയ്ക്കും പ്രതിരോധശേഷിക്കും പൂവിടുന്നതിനും നൈട്രജൻ, ഫോസ്ഫറസ്, പൊട്ടാസ്യം തുടങ്ങിയ പ്രധാന മൂലകങ്ങളും പതിനഞ്ചോളം ഉപമൂലകങ്ങളും സൂക്ഷ്മാണുക്കളും ആവശ്യമാണ്	1	217	AGRI_PRACTICES
ഫോസ്ഫറസ്	FERTILIZER	dict	requires	ചോളം	CROP	dict	0.85	\n\nഒരു ചെടിയുടെ ആരോഗ്യകരമായ വളർച്ചയ്ക്കും പ്രതിരോധശേഷിക്കും പൂവിടുന്നതിനും നൈട്രജൻ, ഫോസ്ഫറസ്, പൊട്ടാസ്യം തുടങ്ങിയ പ്രധാന മൂലകങ്ങളും പതിനഞ്ചോളം ഉപമൂലകങ്ങളും സൂക്ഷ്മാണുക്കളും ആവശ്യമാണ്	1	217	AGRI_PRACTICES
